Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,9/19/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Italy,ITA,Agricultural land (% of land area),AG.LND.AGRI.ZS,,70.32402842,70.21862568,69.73581313,69.57260889,69.49780694,69.37880385,69.29040155,69.20879943,68.77358811,68.61378396,60.00816021,59.52874775,59.44034545,59.50834722,59.55934854,59.6001496,59.50494713,59.80415491,59.86875659,59.71235252,59.67495155,59.62395022,58.68552582,58.63112441,58.12451124,57.94430655,57.8423039,57.25408861,57.29148958,57.25748869,54.58501921,54.32661249,54.09540648,53.38818809,52.13355547,52.18795689,52.17435653,52.64696882,53.71799667,53.16718235,52.70817041,51.92955017,50.67994832,50.59835453,50.09859251,48.28653022,48.14714082,49.15074521,47.53654855,48.71081731,47.09525943,46.6750527,46.33847828,44.7473992,44.00965527,43.23451418,,
Jamaica,JAM,Agricultural land (% of land area),AG.LND.AGRI.ZS,,49.21514312,49.39981533,49.39981533,49.21514312,46.81440443,47.73776547,47.73776547,47.73776547,47.73776547,46.81440443,46.81440443,46.81440443,46.81440443,46.81440443,46.81440443,46.81440443,46.81440443,46.81440443,45.8910434,45.8910434,45.8910434,44.96768236,44.04432133,44.04432133,44.04432133,44.04432133,44.04432133,44.04432133,44.04432133,43.95198523,43.95198523,43.95198523,46.44506002,46.16805171,45.8910434,45.61403509,45.15235457,44.69067405,44.50600185,44.22899354,44.22899354,43.76731302,43.76731302,43.58264081,43.1209603,43.1209603,42.84395199,41.45891043,41.45891043,40.99722992,40.99722992,40.99722992,40.99722992,40.99722992,40.99722992,40.99722992,,
Jordan,JOR,Agricultural land (% of land area),AG.LND.AGRI.ZS,,12.28467815,12.30734361,12.31867634,12.36400725,12.37533998,12.39800544,12.43200363,12.45466908,12.46600181,12.51133273,12.52266546,12.56799637,12.5793291,12.62466002,12.63599275,12.6586582,12.66999093,12.71532185,12.74932004,12.77198549,12.66545757,12.7391203,12.89664551,11.90049836,12.66772494,12.75838677,13.10063463,13.20262919,13.03037227,11.78830407,11.45058958,12.70058875,12.35267452,12.1486854,12.62466002,11.9106981,12.02402539,12.08068903,12.09202176,12.11468722,11.58204896,11.61604714,11.38939257,11.75203989,11.4800544,11.53671804,10.91681763,11.02107888,11.54539311,11.28970475,11.29308375,11.76954296,11.90132885,11.98468123,11.89795054,12.00675784,,
Japan,JPN,Agricultural land (% of land area),AG.LND.AGRI.ZS,,19.38914644,19.41641669,19.14371421,19.17098446,19.10008181,18.80556313,18.64739569,18.53558767,18.14016908,18.26015817,17.83746932,17.68685215,17.58592471,17.49863612,17.1159618,17.01500682,16.96233624,16.90502183,16.85043668,16.54654655,16.49017467,16.4554888,16.41452758,16.44091034,16.12452002,16.06251714,16.01755348,15.95447065,15.71311026,15.61437191,15.50740538,15.40043884,15.28798683,15.17553483,14.92868897,14.81207133,14.68861454,14.56790123,14.46090535,14.42524005,13.14951989,13.06721536,12.99314129,12.93278464,12.87242798,12.81481481,12.75720165,12.69684499,12.64471879,12.59909477,12.51114372,12.47805574,12.44788238,12.39302172,12.33267501,12.26409919,,
Kazakhstan,KAZ,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.03244805,82.13764492,82.10208542,80.44838315,79.81390293,79.89472789,79.76063891,79.66636918,79.78416005,79.44793634,79.07134358,78.89817619,78.7756047,78.63318146,78.48149794,78.31818119,78.1017914,78.07656291,80.43923283,80.37504167,80.38378107,80.37711366,80.37633811,80.37633811,80.37633811,,
Kenya,KEN,Agricultural land (% of land area),AG.LND.AGRI.ZS,,44.27733071,44.28611589,44.29490108,44.30368626,44.31247145,44.32125663,44.33004182,44.338827,44.34761219,44.35639737,44.36518256,44.37396774,44.38275293,44.39153811,44.93094845,44.94149067,44.94500474,44.94500474,44.94500474,44.94500474,44.94500474,44.94500474,44.94500474,44.81322697,46.30495133,46.33833503,46.44727132,46.84611871,47.53312015,47.03587869,47.22388165,47.56650385,47.15887128,47.84762976,47.82303124,46.47538391,46.72664019,46.48768317,47.22212461,46.86193204,47.15711424,47.12021647,47.21861054,47.42594089,47.44351126,47.53487718,47.56298977,47.58934533,47.94075271,48.00224901,48.54693046,48.72263415,48.54693046,48.54693046,48.54693046,48.54693046,,
Kyrgyz Republic,KGZ,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.59645464,52.7632951,54.08237748,54.42648592,55.47966632,55.58394161,55.73514077,55.92283629,55.86027112,56.1835245,56.1835245,56.51720542,56.15224192,56.02189781,55.94942445,55.93639004,55.92909382,55.35609909,55.32794781,55.31021898,55.22054121,55.040147,55.04222945,55.04171011,54.95828989,,
Cambodia,KHM,Agricultural land (% of land area),AG.LND.AGRI.ZS,,19.929753,20.01472921,20.06571493,20.3659642,20.54724677,20.54724677,20.55857693,20.26399275,19.6974847,19.36891004,13.87944709,13.87944709,13.87944709,14.16270111,14.16270111,14.44595513,14.44595513,14.72920915,14.72920915,15.01246318,15.01246318,15.18241559,15.23906639,15.24473148,16.93859053,18.63811466,20.96079764,23.51008384,25.12463177,25.23793338,25.5495128,25.57783821,25.66847949,25.88941763,25.88941763,25.94606843,25.94606843,26.22932246,26.28597326,27.02243372,27.70224337,28.32540222,28.89191027,29.62837072,30.34217086,30.33650578,30.33650578,30.33650578,30.33650578,30.90301382,30.90301382,30.90301382,30.90301382,30.90301382,30.90301382,30.90301382,,
Kiribati,KIR,Agricultural land (% of land area),AG.LND.AGRI.ZS,,48.14814815,48.14814815,53.08641975,53.08641975,53.08641975,53.08641975,46.91358025,46.91358025,46.91358025,46.91358025,46.91358025,46.91358025,46.91358025,46.91358025,46.91358025,46.91358025,46.91358025,46.91358025,46.91358025,46.91358025,46.91358025,46.91358025,46.91358025,48.14814815,48.14814815,48.14814815,48.14814815,48.14814815,48.14814815,48.14814815,48.14814815,48.14814815,45.67901235,45.67901235,45.67901235,45.67901235,45.67901235,41.97530864,41.97530864,41.97530864,41.97530864,41.97530864,41.97530864,41.97530864,41.97530864,41.97530864,41.97530864,41.97530864,41.97530864,41.97530864,41.97530864,41.97530864,41.97530864,41.97530864,41.97530864,41.97530864,,
St. Kitts and Nevis,KNA,Agricultural land (% of land area),AG.LND.AGRI.ZS,,57.14285714,57.14285714,57.14285714,57.14285714,57.14285714,57.14285714,57.14285714,57.14285714,51.42857143,42.85714286,42.85714286,42.85714286,42.85714286,42.85714286,42.85714286,42.85714286,42.85714286,42.85714286,42.85714286,57.69230769,57.69230769,53.84615385,53.84615385,50,50,46.15384615,46.15384615,46.15384615,46.15384615,46.15384615,46.15384615,46.15384615,46.15384615,38.46153846,38.46153846,34.61538462,34.61538462,34.61538462,38.46153846,36.53846154,35.7692315,31.15384762,31.15384762,30.88461436,19.23076923,19.26923165,19.57692366,19.61538425,21.15384615,21.92307619,23.07692308,23.07692308,23.07692308,23.07692308,23.07692308,23.07692308,,
"Korea, Rep.",KOR,Agricultural land (% of land area),AG.LND.AGRI.ZS,,21.90545304,21.57370931,21.77068215,22.71407837,23.61600663,23.99958532,24.21729214,24.28986108,24.22765913,24.09288824,23.83371346,23.5330707,23.54343769,23.51233672,23.55380469,23.5330707,23.50196973,23.46050176,23.34646486,23.2946299,23.27389592,23.25316193,23.18059299,23.10802405,23.01472113,22.98362015,23.00435414,22.95251918,22.77628032,22.58967448,22.40306863,22.14389384,21.957288,21.72921418,21.23159859,20.81691893,20.55774414,20.41260626,20.25710139,20.45407423,20.10543725,19.82642835,19.64876033,19.55174551,19.42178627,19.17836499,18.98472967,18.73389009,18.49371523,18.24074074,18.0687311,18.3742678,18.15429169,17.94416554,17.81517779,17.44607064,,
Kuwait,KWT,Agricultural land (% of land area),AG.LND.AGRI.ZS,,7.575757576,7.575757576,7.575757576,7.575757576,7.575757576,7.575757576,7.575757576,7.575757576,7.575757576,7.575757576,7.575757576,7.575757576,7.575757576,7.575757576,7.575757576,7.575757576,7.575757576,7.575757576,7.575757576,7.575757576,7.631874299,7.631874299,7.631874299,7.687991021,7.687991021,7.744107744,7.744107744,7.912457912,7.912457912,7.912457912,7.912457912,7.912457912,7.968574635,7.968574635,7.968574635,8.024691358,8.024691358,8.024691358,8.080808081,8.305274972,8.47362514,8.47362514,8.47362514,8.417508418,8.417508418,8.417508418,8.47362514,8.47362514,8.501683502,8.529741863,8.557800224,8.529741863,8.619528962,8.535353878,8.383838041,8.417508418,,
Latin America & Caribbean (excluding high income),LAC,Agricultural land (% of land area),AG.LND.AGRI.ZS,,27.77723537,28.0602684,28.33369552,28.58297666,28.79346672,29.00973084,29.19722972,29.49280817,29.97740775,30.09687792,30.42851789,30.68446541,30.9002571,31.16696009,31.4108715,31.60241649,31.83883713,31.9501186,32.13185385,32.2886085,32.44142631,32.67171598,32.89591665,33.0626184,33.18627731,33.45316388,33.64044221,33.76657871,33.91754358,34.23888983,34.48874299,34.59592489,34.78405357,34.81936447,35.23853866,35.44033607,35.52067919,35.67660815,35.76560365,35.77479286,35.72452031,35.79824197,36.05279552,36.45417878,36.70201083,36.87831141,37.04252853,37.16822938,37.17239153,37.360118,37.46170349,37.59721695,37.94557907,38.02124886,38.00491938,37.95604704,,
Lao PDR,LAO,Agricultural land (% of land area),AG.LND.AGRI.ZS,,6.715771231,6.715771231,6.499133449,6.282495667,6.282495667,6.325823224,6.325823224,6.36915078,6.377816291,6.399480069,6.421143847,6.551126516,6.637781629,6.737435009,6.793760832,6.845753899,6.889081456,6.923743501,6.95407279,6.958405546,6.971403813,7.006065858,7.019064125,7.062391681,7.084055459,7.097053726,7.105719237,7.149046794,7.157712305,7.19237435,7.201039861,7.209705373,7.214038128,7.322357019,7.365684575,7.365684575,7.608318891,7.647313692,7.681975737,7.824956672,7.97660312,8.128249567,8.279896014,8.431542461,8.600519931,8.773830156,8.93847487,9.116117851,9.393414211,9.618717504,9.863518198,9.961005199,10.1169844,10.26429809,10.26429809,10.26429809,,
Lebanon,LBN,Agricultural land (% of land area),AG.LND.AGRI.ZS,,54.93646139,55.71847507,55.71847507,56.69599218,58.26001955,58.26001955,59.23753666,60.21505376,60.60606061,61.09481916,61.58357771,62.07233627,63.04985337,62.56109482,62.07233627,61.58357771,61.09481916,60.5083089,59.92179863,58.7487781,58.45552297,58.45552297,58.45552297,58.45552297,58.55327468,58.65102639,59.04203324,59.04203324,59.04203324,59.13978495,59.23753666,59.23753666,59.23753666,59.33528837,59.53079179,60.41055718,60.80156403,61.19257087,56.94037146,58.16226784,58.45552297,60.21505376,61.29032258,62.39491572,63.83186706,66.37341153,66.1876809,64.80938416,64.80938416,62.56109482,63.63636364,64.32062561,64.32062561,64.32062561,64.32062561,64.32062561,,
Liberia,LBR,Agricultural land (% of land area),AG.LND.AGRI.ZS,,26.81686047,26.79609635,26.79609635,26.76495017,26.76495017,26.73380399,26.73380399,26.71303987,26.71303987,26.69227575,26.69227575,26.69227575,26.69227575,26.69227575,26.69227575,26.69227575,26.74418605,26.74418605,26.74418605,26.74418605,26.74418605,26.78571429,26.83762458,26.84800664,26.86877076,26.9622093,27.02450166,26.99335548,26.99335548,25.88247508,25.9551495,25.9551495,25.9551495,25.9551495,25.9551495,25.9551495,26.1627907,26.57807309,26.88953488,27.09717608,27.09717608,27.09717608,27.09717608,27.14908638,27.14908638,27.14908638,27.14908638,27.30481728,27.51245847,27.61627907,28.08347176,28.13538206,28.03156146,28.03156146,28.03156146,28.03156146,,
Libya,LBY,Agricultural land (% of land area),AG.LND.AGRI.ZS,,6.348250111,6.469304477,6.58410721,6.702319925,6.817122657,6.935335372,7.050138104,7.16948748,7.285995203,7.402502927,7.521852302,7.637223365,7.75486775,7.870238812,7.987883197,8.10325426,8.220898644,8.339111359,8.453914091,8.570421815,8.630096502,8.690907851,8.755129181,8.760812485,8.767632449,8.772179092,8.775020744,8.775020744,8.777862396,8.783545699,8.786387351,8.789229003,8.789229003,8.794912307,8.817645521,8.903463405,8.903463405,8.780704048,8.780704048,8.780704048,8.780704048,8.780704048,8.780704048,8.743762574,8.743762574,8.743762574,8.743762574,8.743762574,8.743762574,8.724439342,8.724439342,8.726712664,8.726712664,8.723871012,8.723871012,8.723871012,,
St. Lucia,LCA,Agricultural land (% of land area),AG.LND.AGRI.ZS,,27.86885246,27.86885246,29.50819672,29.50819672,29.50819672,29.50819672,31.14754098,31.14754098,31.14754098,31.14754098,32.78688525,32.78688525,32.78688525,32.62295019,32.78688525,32.78688525,32.78688525,32.78688525,33.11475535,33.60655738,34.09835941,34.42622951,34.75409961,35.24590164,35.73770367,34.75409961,34.42622951,34.42622951,34.42622951,34.26229446,32.45901514,32.29508322,32.29508322,31.96721311,29.50819672,28.52458954,27.86885246,25.40983607,25.24590101,23.27868821,22.78688462,21.47541046,20.32786823,18.19672194,17.86885183,16.55737767,16.22950757,16.55737767,17.37704981,17.37704981,17.37704981,17.37704981,17.37704981,17.37704981,17.37704981,17.37704981,,
Latin America & Caribbean,LCN,Agricultural land (% of land area),AG.LND.AGRI.ZS,,27.96791768,28.23950664,28.50302415,28.74461925,28.94919533,29.1592022,29.34379899,29.62973717,30.09464205,30.21147861,30.53722592,30.79112747,31.00611671,31.27909574,31.52431235,31.73756254,31.95603933,32.05493931,32.22011474,32.36396627,32.50328882,32.71400403,32.92342381,33.07881457,33.19449568,33.44542874,33.60894079,33.72851813,33.87260882,34.16950442,34.40133001,34.49195468,34.66190398,34.6932781,35.08492377,35.27168365,35.3468978,35.49402126,35.5704749,35.5849244,35.53894145,35.6267403,35.86112451,36.26190703,36.4940021,36.64957036,36.79488132,36.92291773,36.93407321,37.09306031,37.19624327,37.30811448,37.65165903,37.72179282,37.70743223,37.65884159,,
Least developed countries: UN classification,LDC,Agricultural land (% of land area),AG.LND.AGRI.ZS,,33.75569215,33.78796503,33.88154438,33.94663002,33.9847816,34.01633464,34.046448,34.11951187,34.14212689,34.16588164,34.19233581,34.24542409,34.22706814,34.20755343,34.2591855,34.31191639,34.31059662,34.39578192,34.39686173,34.45751126,34.52248004,34.55659016,34.63731223,34.66824287,34.78063947,34.87533913,34.91502828,35.02532524,35.0862507,35.21808395,35.31944246,35.34722967,35.38430787,35.52432244,35.62307481,35.77581395,35.94938218,36.05342626,36.24703545,36.38522603,36.59568125,36.70563187,36.974355,37.09965529,37.53037759,37.585091,37.73458997,37.98927007,38.18026325,38.33153237,38.51524819,38.68902102,38.74369061,38.74192005,38.74919031,38.75866648,,
Low income,LIC,Agricultural land (% of land area),AG.LND.AGRI.ZS,,34.29254682,34.32759578,34.44547308,34.49808681,34.48076376,34.44418393,34.46408529,34.53257176,34.58437977,34.61644755,34.71659895,34.8023279,34.84994614,34.81327971,34.84147583,34.90166723,34.91802446,35.03341147,35.05758472,35.14275515,35.22994003,35.27180811,35.35589881,35.38261829,35.49531401,35.58512571,35.58098404,35.64074033,35.64892697,35.82511778,35.96408177,35.99401453,35.98425652,36.13377999,36.26484373,36.41634503,36.64402915,36.77890204,36.94395508,37.10492891,37.36554225,37.50187376,37.81712892,37.95848298,38.49529613,38.55201855,38.71376793,38.9606418,39.10345676,39.28633167,39.50597226,39.71785312,39.78264483,39.76865759,39.76880708,39.76880708,,
Liechtenstein,LIE,Agricultural land (% of land area),AG.LND.AGRI.ZS,,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,50,50,50,50,43.75,43.75,43.75,43.75,43.75,43.75,43.75,43.75,43.75,43.75,43.75,43.1250006,43.1250006,43.1250006,43.1250006,43.1250006,42.50000119,42.50000119,42.50000119,40.625,39.37500119,37.5,37.5,34.9999994,33.25000107,32.24999905,32.24999905,,
Sri Lanka,LKA,Agricultural land (% of land area),AG.LND.AGRI.ZS,,27.47568171,27.22053899,32.84962526,33.53532132,34.38048158,35.16185616,35.95917716,37.01164089,37.12326583,37.20299793,37.29867645,37.39435497,37.49003349,37.58571201,37.61760485,38.20762239,38.79763993,39.37171105,37.61760485,37.45814065,37.45814065,36.61298039,36.80433743,36.85217669,36.91596237,37.09137299,37.21894435,37.26678361,37.31462287,37.29867645,37.34651571,37.37840855,36.99569447,37.04353373,37.09137299,37.10731941,37.12326583,37.13921225,37.39435497,37.47408707,37.49003349,37.56976559,37.79301547,36.83623027,40.02551427,38.90926487,38.11194387,41.38095997,40.02551427,41.77962048,43.53372668,42.89586988,43.69319088,43.69319088,43.69319088,43.69319088,,
Lower middle income,LMC,Agricultural land (% of land area),AG.LND.AGRI.ZS,,40.55003882,40.70716949,40.82957453,40.99925627,41.23388693,41.17695208,41.33600469,41.38163524,41.59699208,41.512469,41.45052953,41.27723579,41.65280442,41.51252696,41.5918367,40.84371182,40.71443517,40.74120938,40.66944182,40.88178717,40.72557789,40.95325055,40.89766898,41.22400381,41.54918845,41.88415651,42.17281099,42.24510663,42.45692389,42.49521048,42.54261827,43.98193041,43.92025343,44.04121432,44.24263114,44.31408468,44.97550892,45.06465604,45.41113679,45.55108236,45.49511959,45.60894891,45.05569701,45.19938511,45.18783485,45.28617247,45.4183672,45.50827853,45.48428657,45.55297126,45.74403703,45.83264943,45.83679075,45.89689661,45.90036611,45.84745982,,
Low & middle income,LMY,Agricultural land (% of land area),AG.LND.AGRI.ZS,,34.41916327,34.57406275,34.75281535,34.90179667,35.06995325,35.16663035,35.32113854,35.49110648,35.77552333,35.85580248,36.0364857,36.16642883,36.42099129,36.53803113,36.67336183,36.62355269,36.73787533,36.87871523,37.00784937,37.15600776,37.18877923,37.45352186,37.66967035,37.99031857,38.32632779,38.60413007,38.84504785,39.00993203,39.20031824,39.41687379,39.63749447,36.83914644,36.87442504,36.97726615,37.05596509,37.11615507,37.31943492,37.3894059,37.47891599,37.52499829,37.51721011,37.54926749,37.48895411,37.62502415,37.57778952,37.58697464,37.65567209,37.70775608,37.72139814,37.86689591,37.95493137,38.04426939,38.15565645,38.19687416,38.34308129,38.3133773,,
Lesotho,LSO,Agricultural land (% of land area),AG.LND.AGRI.ZS,,85.01317523,84.84848485,84.84848485,84.914361,84.914361,85.07905138,85.07905138,83.43214756,81.62055336,79.94071146,77.86561265,77.70092227,77.70092227,77.70092227,78.26086957,77.70092227,75.49407115,75.52700922,76.05401845,75.62582345,75.82345191,75.49407115,75.32938076,75.79051383,76.02108037,75.46113307,76.74571805,77.17391304,75.92226614,76.44927536,76.51515152,76.94334651,76.87747036,76.71277997,76.54808959,76.61396574,76.71277997,76.71277997,76.71277997,76.87747036,76.87747036,75.88932806,75.88932806,76.21870883,76.64690382,75.98814229,76.71277997,77.7997365,77.04216074,76.61396574,76.15283267,75.27338764,74.17984511,75.00988303,73.25428195,77.63504611,,
Late-demographic dividend,LTE,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.11578575,35.12190399,35.23706251,35.23443524,35.21991678,35.52154195,35.53031685,35.53631488,35.54999705,35.42452997,35.40803149,35.0471994,35.09270826,35.11062478,35.05118774,35.00308353,35.05865775,35.0583149,35.17461665,35.22283784,35.24920858,35.4577517,35.59172813,35.90464714,35.84186183,,
Lithuania,LTU,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.06828334,53.17485641,49.87236758,54.40331844,54.4192725,54.51499681,54.64262923,55.77536694,54.53095086,46.20293555,46.02744097,40.53924697,41.54913926,45.26164646,44.52297306,43.01052812,42.63422573,42.90386917,44.23294853,44.76976012,45.34894845,46.13322541,47.12529772,47.97924824,47.15526021,,
Luxembourg,LUX,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.67489712,52.67489712,52.67489712,52.67489712,52.67489712,53.08641975,53.08641975,53.90946502,53.90946502,53.78600697,53.92592316,54.02057789,54.08230377,53.86008431,53.90535205,54.02057789,53.71193591,,
Latvia,LVA,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.67785646,40.42060519,40.8386385,29.45526997,30.13055455,28.49057772,28.12077903,25.99845608,25.53218816,25.41964074,25.64473559,25.43571894,26.40041119,27.87960597,29.82506867,29.5678174,29.34272254,29.47893213,29.00064267,29.19614148,29.60759087,30.18170124,30.10614345,30.30717272,31.05500161,,
"Macao SAR, China",MAC,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Agricultural land (% of land area),AG.LND.AGRI.ZS,,52.35918806,52.82968141,53.43460142,54.017117,54.71165479,55.42411614,55.87220505,56.5443384,56.9722633,57.59062598,60.07079805,58.63243267,59.20905221,59.66838449,60.3114497,60.83352005,61.61774591,62.55433565,62.74703114,64.8218687,65.18037195,65.37530809,65.59041004,65.83912167,65.8704907,66.09231459,66.47098364,66.64575398,67.36276048,67.98790052,68.01478826,68.59959668,68.81245799,69.37934125,68.89760251,69.38382254,69.22473672,69.40622899,68.77212637,68.68025991,68.04839794,67.8534618,69.18216446,67.31122563,67.19471208,67.09836433,67.12973336,67.17678691,67.22518398,67.19314538,67.45193991,68.12233923,68.54470087,68.54470087,68.54470087,68.54470087,,
Monaco,MCO,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.88256769,77.60242792,77.62598664,77.61919223,77.61919223,77.64277035,77.66636281,77.72036474,77.37226277,77.22019465,77.06812652,76.90903559,76.70316302,75.9805412,75.49407115,75.5548799,75.43326239,75.15962299,75.03805175,74.94672755,74.86305539,74.84793187,74.77943413,74.78406029,74.21708726,,
Madagascar,MDG,Agricultural land (% of land area),AG.LND.AGRI.ZS,,60.43436393,60.47735323,60.52034254,60.56333184,60.60632115,60.64931045,60.69229976,60.73528906,60.78687623,60.82126767,60.85565911,60.90724628,60.94163772,61.00182275,61.49018124,61.4987791,61.78250851,61.90459814,61.93898958,61.97338102,62.03356605,62.07655535,62.13674038,62.17972968,62.23991471,62.28290401,62.31729546,62.36888262,62.41187193,62.46345909,62.5064484,62.54083984,62.7471885,62.72999278,62.72999278,62.92946315,64.46676067,66.18633284,67.92310073,69.6426729,70.23248616,70.23248616,70.23248616,70.23248616,70.31846477,70.31846477,70.31846477,70.66581834,71.18169,71.18169,71.16767934,71.18486752,71.18425576,71.18425576,71.18425576,71.18425576,,
Maldives,MDV,Agricultural land (% of land area),AG.LND.AGRI.ZS,,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,20,20,23.33333333,23.33333333,23.33333333,23.33333333,23.33333333,23.33333333,23.33333333,23.33333333,23.33333333,26.66666667,26.66666667,26.66666667,26.66666667,26.66666667,26.66666667,26.66666667,26.66666667,26.66666667,26.66666667,26.66666667,26.66666667,26.66666667,26.66666667,26.66666667,26.66666667,26.66666667,26.66666667,30,33.33333333,40,40,36.66666667,30,26.66666667,26.66666667,26.66666667,26.66666667,26.33333365,26.33333365,26.33333365,26.33333365,26.33333365,26.33333365,26.33333365,,
Middle East & North Africa,MEA,Agricultural land (% of land area),AG.LND.AGRI.ZS,,25.7453277,25.73686541,25.76207414,25.76955658,25.79244932,25.79307286,25.85132907,25.88143702,25.94485969,26.01442866,26.28620192,26.39202513,26.43915188,26.45438406,26.37127513,26.4009378,26.39425702,26.36869189,26.4740701,26.37109698,26.04628624,26.12055338,26.20236179,26.72494328,27.21855868,27.6809579,28.1971775,28.71631884,29.15028465,29.62563567,29.86286581,30.03389199,30.783209,31.45467097,32.06466986,32.72717603,33.26657788,34.08463379,34.60501058,34.51501615,34.59713617,34.67062465,34.73197648,34.80714516,33.36212049,33.34860277,33.38654836,33.17250599,33.13267599,33.1665006,33.18273128,33.20225437,33.22455613,33.29913858,33.3161008,33.30202354,,
Mexico,MEX,Agricultural land (% of land area),AG.LND.AGRI.ZS,,50.57537488,50.50489982,50.46889066,50.43802567,50.40201651,50.36857944,50.3299982,50.29398904,50.26312405,50.22505723,49.86650891,49.97556522,50.10416935,50.18184624,50.18184624,50.18184624,50.20756707,50.51467373,50.41179043,50.50541423,50.52084673,50.57486046,51.96635716,51.97175853,52.17984002,52.18292652,52.75341444,53.01113712,53.52503922,54.09141182,54.60737159,54.61920317,54.62074642,54.62589058,54.62846267,54.68762057,54.68762057,54.69533681,54.69585123,54.6979089,54.81108053,54.81108053,54.81108053,54.82136886,54.82136886,54.82136886,54.88824301,54.84451761,54.84451761,54.84451761,54.84451761,54.84451761,54.96952082,55.00450114,54.90264667,54.64955374,,
Marshall Islands,MHL,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,72.22222222,72.22222222,72.22222222,72.22222222,72.22222222,72.22222222,72.22222222,72.22222222,66.66666667,63.88888889,63.88888889,63.88888889,63.88888889,,
Middle income,MIC,Agricultural land (% of land area),AG.LND.AGRI.ZS,,34.44660247,34.62747489,34.81941985,34.98928511,35.19763719,35.32319256,35.50687156,35.69883166,36.03365745,36.12438453,36.3225199,36.46204474,36.76145474,36.9117927,37.07032633,36.99668123,37.13223275,37.27858823,37.43046714,37.59227488,37.6132551,37.92629412,38.17105922,38.55540111,38.93980185,39.25834124,39.55236283,39.74002797,39.96990971,40.19521236,40.4335144,36.97422899,37.02919515,37.1239417,37.19354006,37.23785173,37.43688666,37.49560637,37.57196727,37.59808731,37.54359951,37.55751403,37.431852,37.56700161,37.41814151,37.41926246,37.47181336,37.49001675,37.48120216,37.62019137,37.68535022,37.75338691,37.87286365,37.92369982,38.09529159,38.06042524,,
North Macedonia,MKD,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.39598899,51.00275265,50.96342902,50.60951632,50.72748722,50.45222179,50.76681085,50.41289815,48.56468738,48.83995281,52.45772709,51.16004719,49.62642548,48.28942194,48.13212741,42.6476417,42.13238208,40.1665345,44.36954798,44.32989691,50.23790642,49.96034893,50,50.03965107,50.15860428,,
